Type	Total_N	Overlap_N
sampling123	143656	138534
sampling124	143656	138544
sampling125	143656	138090
sampling126	143656	138284
sampling127	143656	138138
sampling128	143656	138637
sampling129	143656	138474
sampling130	143656	138953
sampling131	143656	138117
sampling132	143656	138527
sampling133	143656	138289
sampling134	143656	138665
sampling135	143656	138604
sampling136	143656	138689
sampling137	143656	138173
sampling138	143656	138491
sampling139	143656	138080
sampling140	143656	139062
sampling141	143656	138314
sampling142	143656	138763
sampling143	143656	137895
sampling144	143656	138247
sampling145	143656	138359
sampling146	143656	137992
sampling147	143656	138875
sampling148	143656	138429
sampling149	143656	138396
sampling150	143656	137978
sampling151	143656	138141
sampling152	143656	138649
sampling153	143656	138726
sampling154	143656	137902
sampling155	143656	138640
sampling156	143656	138720
sampling157	143656	138412
sampling158	143656	138853
sampling159	143656	138460
sampling160	143656	138568
sampling161	143656	138355
sampling162	143656	138926
sampling163	143656	137983
sampling164	143656	138151
sampling165	143656	137405
sampling166	143656	138245
sampling167	143656	138634
sampling168	143656	138555
sampling169	143656	137514
sampling170	143656	137977
sampling171	143656	137968
sampling172	143656	137595
sampling173	143656	139279
sampling174	143656	138014
sampling175	143656	138902
sampling176	143656	138447
sampling177	143656	138824
sampling178	143656	137883
sampling179	143656	137911
sampling180	143656	138409
sampling181	143656	139120
sampling182	143656	138053
sampling183	143656	138489
sampling184	143656	137438
sampling185	143656	138539
sampling186	143656	138683
sampling187	143656	138489
sampling188	143656	138365
sampling189	143656	137616
sampling190	143656	138198
sampling191	143656	137494
sampling192	143656	138407
sampling193	143656	139104
sampling194	143656	138540
sampling195	143656	137856
sampling196	143656	138602
sampling197	143656	138297
sampling198	143656	137954
sampling199	143656	138297
sampling200	143656	137484
sampling201	143656	138337
sampling202	143656	138439
sampling203	143656	139144
sampling204	143656	138587
sampling205	143656	138295
sampling206	143656	138115
sampling207	143656	137531
sampling208	143656	138114
sampling209	143656	138430
sampling210	143656	138329
sampling211	143656	138560
sampling212	143656	137882
sampling213	143656	138525
sampling214	143656	139222
sampling215	143656	137900
sampling216	143656	138439
sampling217	143656	137377
sampling218	143656	137831
sampling219	143656	138419
sampling220	143656	139065
sampling221	143656	138562
sampling222	143656	138545
sampling223	143656	137537
sampling224	143656	138711
sampling225	143656	138398
sampling226	143656	138413
sampling227	143656	138342
sampling228	143656	137903
sampling229	143656	138574
sampling230	143656	137807
sampling231	143656	138257
sampling232	143656	138367
sampling233	143656	138492
sampling234	143656	137662
sampling235	143656	137963
sampling236	143656	137562
sampling237	143656	137918
sampling238	143656	138263
sampling239	143656	138671
sampling240	143656	137996
sampling241	143656	137694
sampling242	143656	138692
sampling243	143656	138226
sampling244	143656	138474
sampling245	143656	138312
sampling246	143656	138161
sampling247	143656	138325
sampling248	143656	137996
sampling249	143656	138475
sampling250	143656	138511
sampling251	143656	138885
sampling252	143656	138707
sampling253	143656	138897
sampling254	143656	138038
sampling255	143656	138274
sampling256	143656	138671
sampling257	143656	137933
sampling258	143656	138458
sampling259	143656	138493
sampling260	143656	138290
sampling261	143656	138137
sampling262	143656	137370
sampling263	143656	138043
sampling264	143656	138415
sampling265	143656	138526
sampling266	143656	138703
sampling267	143656	138799
sampling268	143656	138412
sampling269	143656	138051
sampling270	143656	138184
sampling271	143656	138645
sampling272	143656	138585
sampling273	143656	138256
sampling274	143656	138135
sampling275	143656	138224
sampling276	143656	137705
sampling277	143656	138292
sampling278	143656	138624
sampling279	143656	137846
sampling280	143656	138115
sampling281	143656	138848
sampling282	143656	138423
sampling283	143656	138733
sampling284	143656	138322
sampling285	143656	138115
sampling286	143656	137899
sampling287	143656	138750
sampling288	143656	138584
sampling289	143656	138547
sampling290	143656	137814
sampling291	143656	138350
sampling292	143656	138516
sampling293	143656	138589
sampling294	143656	137847
sampling295	143656	137745
sampling296	143656	138194
sampling297	143656	137950
sampling298	143656	137756
sampling299	143656	138568
sampling300	143656	138224
sampling301	143656	138361
sampling302	143656	137235
sampling303	143656	137540
sampling304	143656	137446
sampling305	143656	137405
sampling306	143656	138399
sampling307	143656	138016
sampling308	143656	138039
sampling309	143656	138467
sampling310	143656	138373
sampling311	143656	137660
sampling312	143656	137515
sampling313	143656	138207
sampling314	143656	138104
sampling315	143656	138795
sampling316	143656	138203
sampling317	143656	137972
sampling318	143656	138148
sampling319	143656	138107
sampling320	143656	138187
sampling321	143656	138097
sampling322	143656	137582
sampling323	143656	137756
sampling324	143656	137704
sampling325	143656	137791
sampling326	143656	137866
sampling327	143656	137914
sampling328	143656	137890
sampling329	143656	138737
sampling330	143656	137683
sampling331	143656	138299
sampling332	143656	138056
sampling333	143656	138132
sampling334	143656	138006
sampling335	143656	137873
sampling336	143656	138016
sampling337	143656	138377
sampling338	143656	137772
sampling339	143656	137760
sampling340	143656	138119
sampling341	143656	137936
sampling342	143656	138395
sampling343	143656	138273
sampling344	143656	138910
sampling345	143656	137668
sampling346	143656	137789
sampling347	143656	138869
sampling348	143656	138425
sampling349	143656	137912
sampling350	143656	138841
sampling351	143656	138177
sampling352	143656	138310
sampling353	143656	137532
sampling354	143656	138482
sampling355	143656	137697
sampling356	143656	138818
sampling357	143656	138197
sampling358	143656	137914
sampling359	143656	138346
sampling360	143656	138108
sampling361	143656	138514
sampling362	143656	138283
sampling363	143656	137271
sampling364	143656	138656
sampling365	143656	137931
sampling366	143656	137933
sampling367	143656	138351
sampling368	143656	138142
sampling369	143656	138039
sampling370	143656	137704
sampling371	143656	138404
sampling372	143656	138094
sampling373	143656	138373
sampling374	143656	138652
sampling375	143656	138967
sampling376	143656	137833
sampling377	143656	137789
sampling378	143656	137799
sampling379	143656	139043
sampling380	143656	138151
sampling381	143656	138771
sampling382	143656	138535
sampling383	143656	138730
sampling384	143656	137598
sampling385	143656	138711
sampling386	143656	139145
sampling387	143656	138283
sampling388	143656	138416
sampling389	143656	138400
sampling390	143656	138174
sampling391	143656	138285
sampling392	143656	137698
sampling393	143656	137990
sampling394	143656	137227
sampling395	143656	138842
sampling396	143656	138099
sampling397	143656	138160
sampling398	143656	137808
sampling399	143656	138954
sampling400	143656	138584
sampling401	143656	138303
sampling402	143656	138028
sampling403	143656	138771
sampling404	143656	137295
sampling405	143656	138514
sampling406	143656	138535
sampling407	143656	137840
sampling408	143656	138470
sampling409	143656	138720
sampling410	143656	138610
sampling411	143656	139059
sampling412	143656	137609
sampling413	143656	138862
sampling414	143656	138529
sampling415	143656	137919
sampling416	143656	138289
sampling417	143656	138090
sampling418	143656	138916
sampling419	143656	137446
sampling420	143656	138761
sampling421	143656	138122
sampling422	143656	138657
sampling423	143656	138511
sampling424	143656	138889
sampling425	143656	137952
sampling426	143656	138733
sampling427	143656	138444
sampling428	143656	137870
sampling429	143656	138531
sampling430	143656	137945
sampling431	143656	137827
sampling432	143656	138639
sampling433	143656	137999
sampling434	143656	138175
sampling435	143656	138724
sampling436	143656	138254
sampling437	143656	138257
sampling438	143656	139151
sampling439	143656	137567
sampling440	143656	138217
sampling441	143656	137991
sampling442	143656	137887
sampling443	143656	138523
sampling444	143656	138308
sampling445	143656	137501
sampling446	143656	138740
sampling447	143656	138113
sampling448	143656	139214
sampling449	143656	138011
sampling450	143656	138072
sampling451	143656	138031
sampling452	143656	138330
sampling453	143656	138288
sampling454	143656	138144
sampling455	143656	138040
sampling456	143656	139003
sampling457	143656	138927
sampling458	143656	138176
sampling459	143656	138421
sampling460	143656	138502
sampling461	143656	137621
sampling462	143656	137499
sampling463	143656	139001
sampling464	143656	137809
sampling465	143656	138003
sampling466	143656	138400
sampling467	143656	138693
sampling468	143656	138064
sampling469	143656	138515
sampling470	143656	138240
sampling471	143656	138489
sampling472	143656	138029
sampling473	143656	139076
sampling474	143656	138645
sampling475	143656	138333
sampling476	143656	138433
sampling477	143656	138293
sampling478	143656	137790
sampling479	143656	138850
sampling480	143656	137721
sampling481	143656	138154
sampling482	143656	138221
sampling483	143656	138120
sampling484	143656	138508
sampling485	143656	138798
sampling486	143656	138453
sampling487	143656	138258
sampling488	143656	138079
sampling489	143656	137680
sampling490	143656	138361
sampling491	143656	138182
sampling492	143656	137897
sampling493	143656	139069
sampling494	143656	138126
sampling495	143656	137996
sampling496	143656	137987
sampling497	143656	138047
sampling498	143656	138867
sampling499	143656	138946
sampling500	143656	137773
sampling501	143656	138517
sampling502	143656	138012
sampling503	143656	138211
sampling504	143656	138065
sampling505	143656	137911
sampling506	143656	138167
sampling507	143656	138094
sampling508	143656	139056
sampling509	143656	138443
sampling510	143656	138156
sampling511	143656	138555
sampling512	143656	138888
sampling513	143656	137882
sampling514	143656	138795
sampling515	143656	138222
sampling516	143656	137739
sampling517	143656	137480
sampling518	143656	138369
sampling519	143656	138819
sampling520	143656	137920
sampling521	143656	137916
sampling522	143656	138520
sampling523	143656	138312
sampling524	143656	138145
sampling525	143656	138552
sampling526	143656	138343
sampling527	143656	138385
sampling528	143656	138633
sampling529	143656	137977
sampling530	143656	138122
sampling531	143656	137183
sampling532	143656	138232
sampling533	143656	137820
sampling534	143656	138884
sampling535	143656	138075
sampling536	143656	138458
sampling537	143656	138781
sampling538	143656	138792
sampling539	143656	138203
sampling540	143656	138934
sampling541	143656	138601
sampling542	143656	138490
sampling543	143656	138547
sampling544	143656	138373
sampling545	143656	138169
sampling546	143656	137779
sampling547	143656	138635
sampling548	143656	137757
sampling549	143656	138450
sampling550	143656	138246
sampling551	143656	139083
sampling552	143656	137575
sampling553	143656	138227
sampling554	143656	138347
sampling555	143656	137856
sampling556	143656	138116
sampling557	143656	138298
sampling558	143656	138389
sampling559	143656	138661
sampling560	143656	138749
sampling561	143656	138608
sampling562	143656	138288
sampling563	143656	138360
sampling564	143656	138586
sampling565	143656	138200
sampling566	143656	139133
sampling567	143656	138222
sampling568	143656	138909
sampling569	143656	138539
sampling570	143656	138325
sampling571	143656	137687
sampling572	143656	137826
sampling573	143656	137602
sampling574	143656	138057
sampling575	143656	138064
sampling576	143656	138919
sampling577	143656	137974
sampling578	143656	138852
sampling579	143656	138426
sampling580	143656	138091
sampling581	143656	138561
sampling582	143656	138751
sampling583	143656	138497
sampling584	143656	137873
sampling585	143656	137003
sampling586	143656	138079
sampling587	143656	138087
sampling588	143656	137923
sampling589	143656	138132
sampling590	143656	138568
sampling591	143656	138197
sampling592	143656	138521
sampling593	143656	138345
sampling594	143656	138003
sampling595	143656	138383
sampling596	143656	138340
sampling597	143656	137901
sampling598	143656	139191
sampling599	143656	138329
sampling600	143656	138740
sampling601	143656	138330
sampling602	143656	138217
sampling603	143656	138482
sampling604	143656	138360
sampling605	143656	137894
sampling606	143656	138294
sampling607	143656	138514
sampling608	143656	138069
sampling609	143656	137599
sampling610	143656	138544
sampling611	143656	138472
sampling612	143656	138422
sampling613	143656	138737
sampling614	143656	138869
sampling615	143656	138367
sampling616	143656	138565
sampling617	143656	138109
sampling618	143656	137891
sampling619	143656	138200
sampling620	143656	138338
sampling621	143656	139019
sampling622	143656	138183
sampling623	143656	138559
sampling624	143656	138064
sampling625	143656	138433
sampling626	143656	138501
sampling627	143656	138582
sampling628	143656	138723
sampling629	143656	137772
sampling630	143656	138580
sampling631	143656	138909
sampling632	143656	137881
sampling633	143656	137857
sampling634	143656	138036
sampling635	143656	138849
sampling636	143656	138107
sampling637	143656	137853
sampling638	143656	138312
sampling639	143656	138695
sampling640	143656	138910
sampling641	143656	138358
sampling642	143656	137700
sampling643	143656	138669
sampling644	143656	138259
sampling645	143656	138636
sampling646	143656	138073
sampling647	143656	139006
sampling648	143656	138040
sampling649	143656	138510
sampling650	143656	137982
sampling651	143656	138217
sampling652	143656	138088
sampling653	143656	138788
sampling654	143656	138895
sampling655	143656	137771
sampling656	143656	138473
sampling657	143656	137530
sampling658	143656	137882
sampling659	143656	138176
sampling660	143656	138042
sampling661	143656	138140
sampling662	143656	138584
sampling663	143656	137897
sampling664	143656	138425
sampling665	143656	138365
sampling666	143656	139103
sampling667	143656	138327
sampling668	143656	138155
sampling669	143656	139058
sampling670	143656	137782
sampling671	143656	137885
sampling672	143656	138367
sampling673	143656	138131
sampling674	143656	138295
sampling675	143656	138109
sampling676	143656	137855
sampling677	143656	137901
sampling678	143656	138054
sampling679	143656	138415
sampling680	143656	137812
sampling681	143656	138631
sampling682	143656	138893
sampling683	143656	138183
sampling684	143656	138610
sampling685	143656	138442
sampling686	143656	137924
sampling687	143656	137684
sampling688	143656	138669
sampling689	143656	138066
sampling690	143656	138616
sampling691	143656	137717
sampling692	143656	138188
sampling693	143656	137460
sampling694	143656	138555
sampling695	143656	137701
sampling696	143656	138390
sampling697	143656	137639
sampling698	143656	138818
sampling699	143656	138177
sampling700	143656	137824
sampling701	143656	138266
sampling702	143656	138737
sampling703	143656	138012
sampling704	143656	138133
sampling705	143656	138503
sampling706	143656	137742
sampling707	143656	138152
sampling708	143656	138328
sampling709	143656	138827
sampling710	143656	137836
sampling711	143656	138601
sampling712	143656	137974
sampling713	143656	137281
sampling714	143656	138897
sampling715	143656	138546
sampling716	143656	139078
sampling717	143656	138660
sampling718	143656	138743
sampling719	143656	137542
sampling720	143656	138253
sampling721	143656	138401
sampling722	143656	137175
sampling723	143656	138314
sampling724	143656	138070
sampling725	143656	137826
sampling726	143656	138050
sampling727	143656	137064
sampling728	143656	138007
sampling729	143656	139066
sampling730	143656	138231
sampling731	143656	138452
sampling732	143656	138082
sampling733	143656	138793
sampling734	143656	138223
sampling735	143656	137841
sampling736	143656	138395
sampling737	143656	138661
sampling738	143656	138774
sampling739	143656	138223
sampling740	143656	138972
sampling741	143656	138867
sampling742	143656	138077
sampling743	143656	138394
sampling744	143656	138366
sampling745	143656	137961
sampling746	143656	137627
sampling747	143656	138018
sampling748	143656	138514
sampling749	143656	138903
sampling750	143656	138541
sampling751	143656	138455
sampling752	143656	137806
sampling753	143656	138063
sampling754	143656	138829
sampling755	143656	137989
sampling756	143656	137444
sampling757	143656	137566
sampling758	143656	137975
sampling759	143656	138216
sampling760	143656	138702
sampling761	143656	138316
sampling762	143656	138387
sampling763	143656	138295
sampling764	143656	138216
sampling765	143656	138874
sampling766	143656	138458
sampling767	143656	137696
sampling768	143656	138488
sampling769	143656	138151
sampling770	143656	138258
sampling771	143656	138244
sampling772	143656	137743
sampling773	143656	138049
sampling774	143656	137857
sampling775	143656	138137
sampling776	143656	138101
sampling777	143656	138568
sampling778	143656	138017
sampling779	143656	138518
sampling780	143656	138767
sampling781	143656	138341
sampling782	143656	138979
sampling783	143656	138326
sampling784	143656	138002
sampling785	143656	137442
sampling786	143656	138199
sampling787	143656	138101
sampling788	143656	138725
sampling789	143656	138800
sampling790	143656	138333
sampling791	143656	138802
sampling792	143656	137445
sampling793	143656	138530
sampling794	143656	138068
sampling795	143656	139343
sampling796	143656	138504
sampling797	143656	138040
sampling798	143656	138456
sampling799	143656	138566
sampling800	143656	138718
sampling801	143656	138196
sampling802	143656	137692
sampling803	143656	138185
sampling804	143656	137792
sampling805	143656	137612
sampling806	143656	138428
sampling807	143656	138237
sampling808	143656	137654
sampling809	143656	138112
sampling810	143656	138655
sampling811	143656	138456
sampling812	143656	137440
sampling813	143656	138605
sampling814	143656	138161
sampling815	143656	138628
sampling816	143656	137868
sampling817	143656	138164
sampling818	143656	137823
sampling819	143656	138003
sampling820	143656	138444
sampling821	143656	138298
sampling822	143656	138199
sampling823	143656	137894
sampling824	143656	138090
sampling825	143656	138584
sampling826	143656	138499
sampling827	143656	139165
sampling828	143656	137632
sampling829	143656	138004
sampling830	143656	138722
sampling831	143656	138558
sampling832	143656	138183
sampling833	143656	137347
sampling834	143656	137701
sampling835	143656	137856
sampling836	143656	137823
sampling837	143656	138262
sampling838	143656	138090
sampling839	143656	138460
sampling840	143656	137832
sampling841	143656	138023
sampling842	143656	138032
sampling843	143656	138634
sampling844	143656	138540
sampling845	143656	138841
sampling846	143656	137798
sampling847	143656	138260
sampling848	143656	138071
sampling849	143656	137952
sampling850	143656	138408
sampling851	143656	138184
sampling852	143656	138306
sampling853	143656	138365
sampling854	143656	138189
sampling855	143656	138594
sampling856	143656	138653
sampling857	143656	138418
sampling858	143656	137390
sampling859	143656	137481
sampling860	143656	138731
sampling861	143656	138166
sampling862	143656	138158
sampling863	143656	138707
sampling864	143656	138286
sampling865	143656	138849
sampling866	143656	138044
sampling867	143656	138664
sampling868	143656	137955
sampling869	143656	138701
sampling870	143656	138333
sampling871	143656	138089
sampling872	143656	138880
sampling873	143656	137981
sampling874	143656	138375
sampling875	143656	138111
sampling876	143656	138546
sampling877	143656	138091
sampling878	143656	137953
sampling879	143656	137626
sampling880	143656	138108
sampling881	143656	138422
sampling882	143656	137740
sampling883	143656	137922
sampling884	143656	138073
sampling885	143656	139055
sampling886	143656	138199
sampling887	143656	138507
sampling888	143656	137901
sampling889	143656	138261
sampling890	143656	139058
sampling891	143656	138640
sampling892	143656	138604
sampling893	143656	138433
sampling894	143656	138587
sampling895	143656	138222
sampling896	143656	138810
sampling897	143656	137982
sampling898	143656	138186
sampling899	143656	138753
sampling900	143656	138247
sampling901	143656	137883
sampling902	143656	138437
sampling903	143656	138509
sampling904	143656	137962
sampling905	143656	138330
sampling906	143656	138308
sampling907	143656	138013
sampling908	143656	137436
sampling909	143656	138177
sampling910	143656	138611
sampling911	143656	138324
sampling912	143656	138391
sampling913	143656	137885
sampling914	143656	138003
sampling915	143656	137906
sampling916	143656	138346
sampling917	143656	137644
sampling918	143656	138543
sampling919	143656	138544
sampling920	143656	138044
sampling921	143656	138755
sampling922	143656	138849
sampling923	143656	138468
sampling924	143656	139115
sampling925	143656	137589
sampling926	143656	137698
sampling927	143656	138105
sampling928	143656	138561
sampling929	143656	138205
sampling930	143656	138243
sampling931	143656	138422
sampling932	143656	138444
sampling933	143656	137831
sampling934	143656	139246
sampling935	143656	138513
sampling936	143656	137867
sampling937	143656	138459
sampling938	143656	138698
sampling939	143656	138412
sampling940	143656	137744
sampling941	143656	137790
sampling942	143656	138096
sampling943	143656	137977
sampling944	143656	137981
sampling945	143656	138221
sampling946	143656	138405
sampling947	143656	138080
sampling948	143656	138603
sampling949	143656	138687
sampling950	143656	138387
sampling951	143656	138879
sampling952	143656	138168
sampling953	143656	138532
sampling954	143656	138798
sampling955	143656	137933
sampling956	143656	138075
sampling957	143656	137695
sampling958	143656	139201
sampling959	143656	137647
sampling960	143656	138191
sampling961	143656	138411
sampling962	143656	137938
sampling963	143656	137521
sampling964	143656	139088
sampling965	143656	138907
sampling966	143656	137353
sampling967	143656	137932
sampling968	143656	137764
sampling969	143656	137608
sampling970	143656	138350
sampling971	143656	137578
sampling972	143656	137494
sampling973	143656	138067
sampling974	143656	138406
sampling975	143656	137893
sampling976	143656	137679
sampling977	143656	138999
sampling978	143656	138146
sampling979	143656	138961
sampling980	143656	139181
sampling981	143656	138149
sampling982	143656	138600
sampling983	143656	138377
sampling984	143656	138738
sampling985	143656	138476
sampling986	143656	137480
sampling987	143656	139102
sampling988	143656	137184
sampling989	143656	137591
sampling990	143656	139162
sampling991	143656	138884
sampling992	143656	138066
sampling993	143656	138498
sampling994	143656	138066
sampling995	143656	137587
sampling996	143656	138059
sampling997	143656	138330
sampling998	143656	138565
sampling999	143656	138620
sampling1000	143656	137948
